Date,Open,High,Low,Close,Volume,OpenInt
31-07-2015,39.434,39.434,39.434,39.434,101,0
03-08-2015,39.334,39.334,39.324,39.334,750,0
04-08-2015,39.334,39.334,39.334,39.334,101,0
05-08-2015,39.453,39.453,39.453,39.453,101,0
06-08-2015,38.833,39.178,38.833,39.178,2165,0
07-08-2015,38.331,38.734,38.331,38.734,506,0
10-08-2015,39.129,39.286,39.129,39.286,11782,0
11-08-2015,39.562,39.562,38.252,38.252,3362,0
12-08-2015,38.154,38.154,38.154,38.154,101,0
13-08-2015,38.538,38.538,38.055,38.055,1625,0
14-08-2015,38.39,38.48,37.809,38.39,4265,0
17-08-2015,38.075,38.075,38.075,38.075,101,0
18-08-2015,38.005,38.065,37.908,37.918,3249,0
19-08-2015,38.144,38.144,37.268,37.434,7007,0
20-08-2015,37.908,37.908,37.031,37.031,2843,0
21-08-2015,36.893,36.893,36.291,36.291,2336,0
24-08-2015,33.486,37.838,33.476,35.032,12226,0
25-08-2015,37.141,37.141,35.603,36.252,1017,0
26-08-2015,36.183,36.549,35.859,36.47,19398,0
27-08-2015,36.922,37.335,36.578,37.012,5079,0
28-08-2015,36.992,36.992,36.982,36.982,203,0
31-08-2015,36.735,36.735,36.735,36.735,101,0
01-09-2015,35.643,35.643,35.426,35.426,711,0
02-09-2015,36.913,36.982,35.485,35.879,10564,0
04-09-2015,35.879,35.879,35.692,35.692,711,0
08-09-2015,36.153,36.193,35.801,36.193,1421,0
09-09-2015,35.742,35.967,35.732,35.967,812,0
10-09-2015,36.233,36.233,35.938,36.223,624,0
11-09-2015,36.115,36.144,35.772,35.938,2945,0
14-09-2015,35.938,35.938,35.938,35.938,101,0
15-09-2015,35.938,35.938,35.938,35.938,101,0
16-09-2015,35.829,36.183,35.829,36.183,304,0
17-09-2015,35.712,35.712,35.712,35.712,262,0
18-09-2015,36.677,36.677,36.597,36.597,915,0
22-09-2015,36.597,36.597,36.597,36.597,101,0
23-09-2015,35.742,35.742,35.446,35.446,1855,0
24-09-2015,35.441,35.441,35.441,35.441,12,0
25-09-2015,35.974,35.974,35.974,35.974,101,0
29-09-2015,34.966,34.966,34.749,34.749,1317,0
30-09-2015,35.223,35.223,35.195,35.195,3646,0
01-10-2015,35.491,35.994,35.491,35.668,2126,0
02-10-2015,36.102,36.181,35.649,35.826,1518,0
05-10-2015,36.191,36.568,36.191,36.568,2010,0
06-10-2015,36.834,36.834,36.359,36.478,3038,0
07-10-2015,37.081,37.081,37.081,37.081,502,0
08-10-2015,36.824,36.982,36.685,36.824,2532,0
09-10-2015,37.101,37.455,37.101,37.375,4557,0
12-10-2015,37.584,37.584,37.121,37.356,5652,0
13-10-2015,37.356,37.356,37.356,37.356,101,0
14-10-2015,37.356,37.356,37.356,37.356,101,0
15-10-2015,37.318,37.318,37.318,37.318,101,0
16-10-2015,37.445,37.445,37.445,37.445,202,0
19-10-2015,37.141,37.514,37.141,37.514,1372,0
20-10-2015,37.584,37.584,37.524,37.524,1014,0
21-10-2015,37.375,37.554,37.375,37.554,303,0
22-10-2015,38.028,38.028,37.385,37.385,1924,0
23-10-2015,38.197,38.217,38.197,38.217,2227,0
26-10-2015,38.147,38.355,38.068,38.355,3646,0
27-10-2015,38.078,38.078,37.762,37.949,1518,0
28-10-2015,38.494,38.504,37.901,38.097,34632,0
29-10-2015,38.305,38.305,38.217,38.246,1317,0
30-10-2015,38.236,38.236,38.018,38.227,37872,0
02-11-2015,38.157,38.266,38.018,38.137,3927,0
03-11-2015,38.137,38.631,38.137,38.631,4010,0
05-11-2015,39.5,39.5,38.385,38.424,3343,0
06-11-2015,38.504,38.504,38.325,38.335,1417,0
09-11-2015,38.177,38.177,37.998,37.998,1665,0
10-11-2015,37.514,37.791,37.514,37.791,1620,0
11-11-2015,36.418,37.921,36.418,37.921,1114,0
12-11-2015,37.969,37.969,37.969,37.969,1216,0
13-11-2015,37.161,37.514,37.111,37.514,1620,0
16-11-2015,37.494,37.494,37.494,37.494,303,0
17-11-2015,37.969,37.969,37.642,37.642,607,0
18-11-2015,38.018,38.018,38.018,38.018,607,0
19-11-2015,38.838,38.838,38.838,38.838,912,0
20-11-2015,38.887,38.995,38.494,38.995,3848,0
23-11-2015,38.907,39.214,38.809,38.809,10734,0
24-11-2015,40.023,40.023,38.484,38.719,1317,0
25-11-2015,38.828,38.976,38.809,38.976,1924,0
27-11-2015,38.957,38.957,38.355,38.355,4356,0
30-11-2015,38.514,38.641,38.514,38.623,709,0
01-12-2015,38.809,39.154,38.799,38.847,2590,0
02-12-2015,38.917,39.045,38.464,38.464,4660,0
03-12-2015,38.897,38.897,38.661,38.661,413,0
04-12-2015,38.613,38.749,38.613,38.749,607,0
07-12-2015,38.256,38.593,38.256,38.593,810,0
08-12-2015,37.722,38.394,37.722,38.394,1102,0
09-12-2015,37.672,37.881,37.672,37.881,1518,0
10-12-2015,38.177,38.177,38.177,38.177,202,0
11-12-2015,38.177,38.177,38.177,38.177,101,0
14-12-2015,37.969,37.969,37.091,37.269,1304,0
15-12-2015,37.613,37.891,37.455,37.455,6178,0
16-12-2015,38.285,38.603,37.949,38.018,7291,0
17-12-2015,37.841,37.841,37.811,37.811,607,0
18-12-2015,37.702,37.702,37.702,37.702,303,0
21-12-2015,37.25,37.25,37.25,37.25,912,0
22-12-2015,37.594,38.137,37.475,38.068,4434,0
23-12-2015,38.375,38.414,37.969,38.394,5874,0
24-12-2015,38.695,38.755,38.52,38.52,428,0
28-12-2015,38.257,38.361,37.927,37.927,1538,0
29-12-2015,38.479,38.805,38.479,38.599,834,0
30-12-2015,38.459,38.459,38.401,38.401,426,0
31-12-2015,38.053,38.053,38.053,38.053,220,0
04-01-2016,39.941,39.941,37.097,37.25,3994,0
05-01-2016,37.246,37.333,37.246,37.246,4259,0
06-01-2016,37.018,37.018,36.474,36.681,1362,0
11-01-2016,35.319,35.319,35.131,35.131,516,0
12-01-2016,35.892,35.892,35.387,35.655,8953,0
13-01-2016,34.69,34.69,34.69,34.69,174,0
14-01-2016,34.667,35.229,34.489,35.229,87449,0
15-01-2016,34.399,34.399,34.289,34.289,303,0
19-01-2016,34.647,34.854,34.558,34.588,10024,0
20-01-2016,33.778,34.063,33.563,34.063,5220,0
21-01-2016,34.883,34.883,34.202,34.41,982,0
22-01-2016,35.161,35.407,35.161,35.407,790,0
26-01-2016,35.457,35.457,35.457,35.457,161,0
27-01-2016,35.457,35.503,35.39,35.503,5082,0
28-01-2016,35.313,35.316,35.026,35.316,764,0
29-01-2016,35.704,35.723,35.219,35.635,10577,0
01-02-2016,35.793,36.187,35.793,35.921,16835,0
02-02-2016,35.814,35.822,35.269,35.684,14942,0
03-02-2016,35.556,35.892,35.279,35.803,18263,0
04-02-2016,35.822,35.822,35.694,35.694,666,0
05-02-2016,35.378,35.516,35.377,35.457,4971,0
08-02-2016,34.637,34.932,34.531,34.932,5784,0
09-02-2016,34.32,34.32,34.32,34.32,154,0
10-02-2016,34.617,34.617,34.43,34.459,1001,0
11-02-2016,33.896,33.922,33.882,33.922,1339,0
12-02-2016,34.281,34.529,34.281,34.529,984,0
16-02-2016,35.032,35.497,35.032,35.081,6643,0
17-02-2016,35.911,36.157,35.783,36.028,40604,0
18-02-2016,37.097,37.097,37.097,37.097,127,0
22-02-2016,35.871,35.871,35.871,35.871,204,0
23-02-2016,35.523,35.523,35.459,35.459,357,0
24-02-2016,35.111,35.111,35.111,35.111,815,0
25-02-2016,36.544,36.544,35.336,35.336,701,0
26-02-2016,35.645,35.813,35.575,35.684,46182,0
29-02-2016,35.556,35.556,35.556,35.556,121,0
01-03-2016,36.389,36.524,36.389,36.424,12184,0
02-03-2016,36.689,36.689,36.399,36.464,11181,0
03-03-2016,36.4,36.4,36.4,36.4,206,0
04-03-2016,36.928,36.968,36.928,36.968,521,0
07-03-2016,36.82,36.82,36.79,36.79,480,0
09-03-2016,37.107,37.107,37.107,37.107,101,0
10-03-2016,36.768,36.768,36.644,36.644,732,0
11-03-2016,37.137,37.226,37.117,37.226,1430,0
14-03-2016,37.289,37.289,37.137,37.147,8120,0
15-03-2016,36.81,36.81,36.691,36.705,5431,0
16-03-2016,36.395,37.037,36.395,37.027,7442,0
17-03-2016,37.137,37.137,37.137,37.137,458,0
18-03-2016,37.945,38.024,37.728,37.946,782,0
21-03-2016,37.907,37.926,37.704,37.759,1624,0
22-03-2016,37.425,37.425,37.375,37.377,2132,0
23-03-2016,37.381,37.622,36.961,36.961,26438,0
24-03-2016,36.982,37.221,36.788,36.79,24818,0
28-03-2016,37.031,37.332,37.031,37.332,540,0
29-03-2016,37.171,37.768,37.171,37.495,6784,0
31-03-2016,37.95,37.96,37.862,37.96,608,0
04-04-2016,37.95,37.952,37.832,37.839,2193,0
06-04-2016,38.492,38.492,37.565,38.098,1611,0
07-04-2016,38.098,38.098,37.832,37.842,1879,0
08-04-2016,37.703,37.707,37.643,37.693,3160,0
11-04-2016,37.862,37.862,37.653,37.673,929,0
12-04-2016,37.585,37.852,37.56,37.833,1693,0
13-04-2016,38.662,38.662,38.43,38.52,5588,0
15-04-2016,38.642,38.642,37.999,37.999,3389,0
18-04-2016,38.069,38.594,37.922,38.594,5250,0
19-04-2016,39.123,39.123,38.938,38.938,1003,0
20-04-2016,38.84,39.071,38.84,39.071,351,0
21-04-2016,39.333,39.333,38.552,38.552,803,0
22-04-2016,38.592,38.592,38.435,38.54,1650,0
25-04-2016,38.73,38.73,38.019,38.069,3616,0
26-04-2016,38.079,38.171,38.023,38.113,1087,0
27-04-2016,38.507,38.507,38.507,38.507,168,0
28-04-2016,38.445,38.6,38.059,38.059,3899,0
29-04-2016,38.059,38.059,37.836,37.836,1342,0
02-05-2016,38.218,38.415,38.218,38.366,1474,0
03-05-2016,37.882,37.882,37.765,37.765,1015,0
04-05-2016,37.327,37.378,37.28,37.378,10579,0
05-05-2016,37.655,37.655,37.655,37.655,582,0
09-05-2016,37.279,37.529,37.279,37.529,679,0
10-05-2016,37.765,37.766,37.622,37.766,853,0
11-05-2016,37.744,37.763,37.639,37.763,2584,0
12-05-2016,37.525,37.604,37.471,37.604,1777,0
13-05-2016,37.477,37.479,37.457,37.479,1488,0
16-05-2016,37.545,37.872,37.545,37.643,5587,0
17-05-2016,37.832,37.832,37.832,37.832,191,0
18-05-2016,37.653,37.653,37.555,37.555,887,0
19-05-2016,37.118,37.238,36.568,36.873,6938,0
20-05-2016,37.984,37.984,37.984,37.984,303,0
23-05-2016,37.872,37.999,37.25,37.357,3314,0
24-05-2016,37.476,38.079,37.476,37.629,2167,0
25-05-2016,37.703,38.188,37.703,38.188,510,0
26-05-2016,37.852,37.852,37.505,37.585,583,0
27-05-2016,38.395,38.731,38.395,38.731,414,0
31-05-2016,37.782,38.381,37.782,38.168,1540,0
01-06-2016,38.049,38.257,38.049,38.163,1713,0
02-06-2016,38.305,38.305,38.148,38.188,2197,0
06-06-2016,38.208,39.107,38.208,39.107,444,0
07-06-2016,38.616,38.616,38.616,38.616,291,0
09-06-2016,38.221,38.84,38.221,38.308,5549,0
10-06-2016,38.208,39.829,38.049,38.049,2364,0
13-06-2016,38.043,38.043,37.565,37.565,412,0
14-06-2016,37.508,37.508,37.508,37.508,101,0
15-06-2016,37.21,37.446,36.949,37.121,1944,0
16-06-2016,36.764,37.309,36.666,37.111,1975,0
17-06-2016,36.804,37.289,36.804,37.289,670,0
20-06-2016,38.754,38.754,37.347,37.873,1220,0
21-06-2016,39.443,39.819,38.544,39.555,1231,0
23-06-2016,38.71,39.127,38.71,38.975,1286,0
24-06-2016,37.421,37.421,37.168,37.168,2086,0
27-06-2016,37.168,37.86,36.672,37.86,2061,0
28-06-2016,35.752,37.193,35.752,37.193,1089,0
29-06-2016,37.948,37.948,37.86,37.86,1756,0
30-06-2016,38.869,38.869,38.585,38.585,957,0
01-07-2016,38.997,39.002,38.997,38.997,824,0
05-07-2016,38.74,38.74,38.415,38.534,1502,0
08-07-2016,39.166,39.166,38.555,38.79,3091,0
11-07-2016,39.082,39.334,38.879,38.879,2508,0
12-07-2016,39.596,39.596,39.596,39.596,352,0
13-07-2016,39.463,39.473,39.048,39.37,2915,0
14-07-2016,39.507,39.507,39.488,39.488,472,0
15-07-2016,38.84,39.256,38.84,39.107,2135,0
18-07-2016,39.097,40.235,39.097,40.183,3427,0
19-07-2016,39.904,39.904,39.404,39.877,3363,0
20-07-2016,39.354,40.038,39.354,40.038,496,0
21-07-2016,40.229,40.463,39.85,40.191,18315,0
22-07-2016,39.914,39.914,39.914,39.914,161,0
25-07-2016,40.275,40.275,40.156,40.176,708,0
26-07-2016,40.483,40.532,40.483,40.532,263,0
27-07-2016,40.602,40.612,40.239,40.54,1604,0
28-07-2016,40.483,40.582,40.271,40.271,1538,0
29-07-2016,40.002,40.497,40.002,40.177,493,0
03-08-2016,40.196,40.196,40.17,40.17,583,0
04-08-2016,40.169,40.253,39.87,40.166,1108,0
05-08-2016,40.108,40.108,40.108,40.108,1036,0
08-08-2016,40.086,40.086,40.086,40.086,264,0
10-08-2016,40.146,40.443,39.979,39.979,3293,0
11-08-2016,40.612,40.78,40.612,40.78,851,0
12-08-2016,40.458,40.458,40.458,40.458,126,0
15-08-2016,40.68,40.68,40.632,40.632,558,0
16-08-2016,40.467,40.929,40.467,40.917,1918,0
18-08-2016,40.74,40.74,40.699,40.699,273,0
19-08-2016,40.554,40.661,40.432,40.432,2683,0
23-08-2016,40.77,40.869,40.275,40.582,15651,0
24-08-2016,40.567,40.567,40.345,40.345,2386,0
25-08-2016,40.327,40.345,40.327,40.345,756,0
26-08-2016,40.205,40.205,39.909,40.186,5912,0
29-08-2016,40.253,40.318,40.235,40.256,999,0
30-08-2016,40.186,40.296,40.096,40.296,4819,0
31-08-2016,40.037,40.042,39.652,39.75,19473,0
01-09-2016,39.821,39.987,39.654,39.919,18684,0
02-09-2016,39.987,40.461,39.714,40.211,38095,0
06-09-2016,40.483,40.514,40.297,40.493,7979,0
07-09-2016,40.829,40.834,40.383,40.642,1885,0
08-09-2016,40.394,40.394,40.394,40.394,123,0
09-09-2016,40.156,40.176,39.176,39.246,14892,0
12-09-2016,38.84,39.512,38.256,39.318,1761,0
13-09-2016,39.047,39.047,38.439,38.603,2693,0
14-09-2016,38.8,38.8,38.662,38.662,497,0
15-09-2016,38.972,39.247,38.972,39.246,26447,0
16-09-2016,38.652,39.077,38.652,38.715,1220,0
20-09-2016,39.493,39.493,39.311,39.36,697,0
21-09-2016,39.505,39.89,39.196,39.89,2495,0
22-09-2016,40.483,40.604,40.335,40.596,1745,0
23-09-2016,40.334,40.334,40.259,40.259,1192,0
26-09-2016,39.728,39.728,39.658,39.658,2737,0
27-09-2016,39.807,39.807,39.391,39.41,1303,0
28-09-2016,39.589,39.835,39.469,39.835,19110,0
29-09-2016,40.203,40.236,39.907,40.104,1938,0
30-09-2016,40.303,40.303,40.243,40.283,65747,0
04-10-2016,40.104,40.104,39.823,39.823,36455,0
05-10-2016,39.916,40.094,39.916,40.039,1637,0
06-10-2016,39.936,40.035,39.936,40.03,1627,0
07-10-2016,39.936,40.114,39.936,40.114,201,0
10-10-2016,40.114,40.274,40.114,40.114,1060,0
11-10-2016,39.785,39.785,39.785,39.785,171,0
12-10-2016,39.589,39.916,39.589,39.847,1691,0
13-10-2016,39.569,39.698,39.569,39.698,1757,0
14-10-2016,40.027,40.163,39.896,39.896,1226,0
17-10-2016,40.063,40.303,39.926,39.926,3778,0
18-10-2016,40.7,40.869,40.591,40.591,955,0
19-10-2016,40.998,41.364,40.998,41.048,3416,0
20-10-2016,40.782,40.782,40.782,40.782,116,0
21-10-2016,41.167,41.573,41.167,41.524,1243,0
24-10-2016,41.991,41.991,41.593,41.613,971,0
25-10-2016,41.829,42.175,41.829,42.175,6661,0
26-10-2016,41.809,41.809,41.438,41.454,2657,0
27-10-2016,41.519,41.537,41.405,41.537,1770,0
28-10-2016,41.329,41.329,41.232,41.232,1351,0
31-10-2016,41.237,41.405,41.17,41.375,3867,0
01-11-2016,41.375,41.474,40.563,40.68,5030,0
02-11-2016,40.849,40.949,40.231,40.323,7969,0
03-11-2016,40.502,40.502,40.315,40.315,1254,0
04-11-2016,40.025,40.353,40.025,40.264,1226,0
07-11-2016,41.018,41.018,40.764,40.764,1694,0
08-11-2016,41.164,41.355,41.164,41.296,1598,0
09-11-2016,41.272,41.272,41.137,41.137,865,0
10-11-2016,41.197,41.197,39.757,40.253,1919,0
11-11-2016,39.062,39.062,38.578,38.804,1114,0
14-11-2016,38.497,38.497,37.992,38.214,1899,0
15-11-2016,38.804,39.092,38.724,39.092,4118,0
16-11-2016,39.191,39.191,38.81,38.812,4411,0
17-11-2016,39.076,39.189,38.813,38.848,2614,0
18-11-2016,39.012,39.261,38.912,39.25,2496,0
21-11-2016,39.787,39.865,39.728,39.865,8819,0
22-11-2016,40.859,40.859,40.001,40.615,5568,0
23-11-2016,40.899,40.899,40.154,40.492,15637,0
25-11-2016,40.444,40.521,40.444,40.445,727,0
28-11-2016,40.422,40.78,40.422,40.742,2194,0
29-11-2016,40.353,40.611,40.248,40.248,9640,0
30-11-2016,40.879,40.879,40.383,40.383,2862,0
01-12-2016,40.154,40.154,39.459,39.459,4160,0
02-12-2016,39.976,39.976,39.519,39.519,2242,0
05-12-2016,39.271,39.829,39.271,39.829,3098,0
06-12-2016,40.204,40.392,40.199,40.372,20546,0
07-12-2016,40.451,40.641,40.243,40.546,22143,0
08-12-2016,40.243,40.585,40.243,40.502,7789,0
09-12-2016,40.502,40.502,40.345,40.381,2876,0
12-12-2016,40.353,40.357,39.986,40.164,6955,0
13-12-2016,40.7,40.7,40.328,40.531,4366,0
14-12-2016,40.241,40.332,39.718,39.748,15186,0
15-12-2016,41.643,41.643,39.519,39.827,13592,0
16-12-2016,40.819,40.819,39.36,39.37,8369,0
19-12-2016,39.281,39.281,38.824,38.824,1613,0
20-12-2016,38.834,39.181,38.834,39.082,1125,0
21-12-2016,39.36,39.37,39.058,39.36,6985,0
22-12-2016,40.293,40.293,38.953,39.251,5559,0
23-12-2016,39.34,39.539,39.241,39.499,1843,0
27-12-2016,39.43,39.628,39.285,39.628,3188,0
28-12-2016,41.178,41.178,39.891,40.385,2303,0
29-12-2016,39.755,39.956,39.755,39.956,1854,0
30-12-2016,40.016,40.125,39.781,39.916,3815,0
03-01-2017,40.711,41.406,40.711,40.976,4574,0
04-01-2017,41.566,41.685,41.22,41.685,6854,0
05-01-2017,42.211,42.668,41.958,42.132,6208,0
06-01-2017,41.868,42.122,41.868,41.991,2115,0
09-01-2017,42.301,42.321,42.142,42.142,2111,0
10-01-2017,42.758,42.758,42.519,42.544,2817,0
11-01-2017,42.917,43.115,42.39,43.115,6750,0
12-01-2017,43.041,43.105,42.982,43.085,5561,0
13-01-2017,42.768,43.165,42.768,43.137,2355,0
17-01-2017,43.324,43.483,43.135,43.483,3496,0
18-01-2017,43.374,43.374,42.986,43.165,3953,0
19-01-2017,43.175,43.225,43.066,43.14,7584,0
20-01-2017,43.662,43.662,43.4,43.424,3328,0
23-01-2017,43.652,44.218,43.56,44.174,16611,0
24-01-2017,44.139,44.139,43.84,43.84,6525,0
25-01-2017,44.297,44.556,44.182,44.556,33619,0
26-01-2017,45.192,45.192,43.971,44.177,15530,0
27-01-2017,44.198,44.208,43.932,44.036,9671,0
30-01-2017,44.208,44.248,43.442,43.652,4898,0
31-01-2017,43.89,44.069,43.602,43.93,3180,0
01-02-2017,44.347,44.516,43.84,44.168,13348,0
02-02-2017,44.397,44.784,44.283,44.705,13434,0
03-02-2017,45.579,45.579,44.525,44.665,6225,0
06-02-2017,45.082,45.082,43.86,44.327,7471,0
07-02-2017,44.705,44.705,43.895,43.93,7492,0
08-02-2017,43.652,44.079,43.652,44.079,4473,0
09-02-2017,44.025,44.278,43.999,44.04,3444,0
10-02-2017,44.625,44.973,44.476,44.778,9283,0
13-02-2017,45.5,45.5,45.087,45.321,30468,0
14-02-2017,45.599,45.599,44.658,45.152,22113,0
15-02-2017,45.278,45.5,45.278,45.48,7716,0
16-02-2017,45.639,45.697,45.391,45.48,8024,0
17-02-2017,45.4,45.4,44.943,45.132,13917,0
21-02-2017,45.48,45.887,45.36,45.748,8194,0
22-02-2017,45.649,45.957,45.649,45.827,18562,0
23-02-2017,46.135,46.364,45.268,45.519,12574,0
24-02-2017,45.003,45.867,44.705,44.754,14597,0
27-02-2017,45.043,45.043,44.51,44.864,18400,0
28-02-2017,44.943,45.191,44.615,44.615,16200,0
01-03-2017,45.5,45.748,45.281,45.718,5805,0
02-03-2017,45.837,45.837,44.885,45.033,15409,0
03-03-2017,45.301,45.649,45.216,45.649,4579,0
06-03-2017,45.698,45.698,45.127,45.241,20879,0
07-03-2017,45.321,45.321,44.894,45.023,2538,0
08-03-2017,45.003,45.003,44.278,44.437,13341,0
09-03-2017,44.685,45.201,43.682,43.954,7762,0
10-03-2017,44.446,44.623,44.387,44.511,8227,0
13-03-2017,44.705,45.053,44.655,45.013,9138,0
14-03-2017,44.953,44.953,44.595,44.595,4798,0
15-03-2017,44.511,45.668,44.511,45.514,10764,0
16-03-2017,45.937,46.095,45.747,45.867,39383,0
17-03-2017,46.026,46.185,45.668,45.688,50337,0
20-03-2017,46.493,46.493,45.788,46.165,15806,0
21-03-2017,46.175,46.175,45.554,45.599,5782,0
22-03-2017,45.788,45.788,45.37,45.728,60874,0
23-03-2017,45.817,45.907,45.708,45.817,14277,0
24-03-2017,46.026,46.394,45.981,46.294,12450,0
27-03-2017,45.658,45.952,45.44,45.952,5811,0
28-03-2017,46.026,46.205,46.001,46.175,4229,0
29-03-2017,46.632,46.632,46.087,46.563,19554,0
30-03-2017,46.731,46.731,46.199,46.56,28485,0
31-03-2017,46.165,46.473,46.029,46.404,7463,0
03-04-2017,46.443,46.443,46.156,46.394,5759,0
04-04-2017,46.364,46.94,46.344,46.741,14940,0
05-04-2017,46.89,46.89,46.314,46.314,106139,0
06-04-2017,46.364,46.563,46.116,46.337,5428,0
07-04-2017,46.473,46.523,46.019,46.294,9306,0
10-04-2017,46.195,46.314,46.095,46.274,9345,0
11-04-2017,46.463,46.463,45.678,45.996,29556,0
12-04-2017,45.937,45.937,45.48,45.778,26889,0
13-04-2017,45.758,45.758,45.46,45.46,12549,0
17-04-2017,45.778,46.145,45.72,46.145,7264,0
18-04-2017,46.086,46.086,45.699,45.827,5251,0
19-04-2017,46.026,46.9,45.491,45.519,16220,0
20-04-2017,45.849,46.011,45.849,46.006,6433,0
21-04-2017,45.758,46.214,45.758,46.096,7350,0
24-04-2017,47.308,47.536,46.294,46.999,18054,0
25-04-2017,47.278,48.39,47.278,47.586,44574,0
26-04-2017,46.692,49.702,46.692,47.188,37530,0
27-04-2017,47.784,47.784,46.692,46.751,19290,0
28-04-2017,46.811,47.029,46.741,47.029,23114,0
01-05-2017,47.367,47.367,46.875,47.029,6158,0
02-05-2017,47.169,47.526,47.119,47.526,17246,0
03-05-2017,47.616,47.625,47.159,47.407,24032,0
04-05-2017,47.884,47.884,46.817,47.059,20594,0
05-05-2017,47.139,47.506,47.139,47.496,9032,0
08-05-2017,47.516,47.516,47.268,47.486,8156,0
09-05-2017,47.625,47.775,47.437,47.506,12241,0
10-05-2017,47.606,48.173,47.606,48.172,43192,0
11-05-2017,48.539,48.539,47.931,48.39,46021,0
12-05-2017,48.579,48.619,48.457,48.519,34613,0
15-05-2017,50.914,50.914,48.609,48.837,30839,0
16-05-2017,49.285,49.503,49.096,49.473,68751,0
17-05-2017,49.225,49.225,48.033,48.033,62989,0
18-05-2017,47.486,48.872,45.688,46.026,47077,0
19-05-2017,46.94,47.457,46.94,47.208,21063,0
22-05-2017,48.082,48.082,46.682,47.01,21806,0
23-05-2017,46.99,47.178,46.751,47.178,30943,0
24-05-2017,46.88,47.576,46.88,47.268,24518,0
25-05-2017,47.119,47.516,47.119,47.347,23909,0
26-05-2017,47.377,48.927,47.377,47.695,20493,0
30-05-2017,47.596,47.596,47.229,47.268,6475,0
31-05-2017,47.516,47.516,47.069,47.149,14752,0
01-06-2017,47.238,47.467,47.221,47.467,19812,0
02-06-2017,47.576,47.746,47.556,47.715,26374,0
05-06-2017,47.486,47.775,47.486,47.725,23206,0
06-06-2017,47.685,47.794,47.56,47.635,23066,0
07-06-2017,47.715,48.432,47.715,48.222,32933,0
08-06-2017,48.202,48.202,47.31,47.715,19812,0
09-06-2017,48.102,48.102,46.89,47.178,14872,0
12-06-2017,46.87,46.87,46.474,46.68,10622,0
13-06-2017,47.059,47.059,46.626,46.9,9990,0
14-06-2017,47.176,47.176,46.286,46.34,4458,0
15-06-2017,45.917,45.947,45.529,45.947,22805,0
16-06-2017,46.264,46.413,46.073,46.413,6787,0
19-06-2017,46.483,47.278,46.483,47.169,14203,0
20-06-2017,47.029,47.029,46.374,46.394,16407,0
21-06-2017,45.698,45.782,45.512,45.724,13514,0
22-06-2017,45.827,46.086,45.57,46.03,8914,0
23-06-2017,46.117,46.117,45.857,45.948,10341,0
26-06-2017,46.11,46.32,46.11,46.1961,3144,0
27-06-2017,46.23,46.37,46.026,46.055,7305,0
28-06-2017,46.31,46.7006,46.2915,46.7006,6225,0
29-06-2017,46.59,46.59,45.96,46.2247,4268,0
30-06-2017,46.5,46.7,46.2701,46.7,3996,0
03-07-2017,47.21,47.21,46.77,47.01,21008,0
05-07-2017,46.95,47.18,46.91,47.12,4206,0
06-07-2017,46.87,47.088,46.69,46.805,18069,0
07-07-2017,46.97,47.0344,46.5401,47.0344,4044,0
10-07-2017,47.03,47.4599,47.03,47.44,3741,0
11-07-2017,47.39,47.59,47.04,47.469,31001,0
12-07-2017,47.8,48.56,47.75,48.3873,15667,0
13-07-2017,48.55,48.55,47.7316,48.38,25936,0
14-07-2017,48.73,48.94,48.5698,48.93,19433,0
17-07-2017,48.79,49.14,48.78,48.92,13522,0
18-07-2017,48.79,49.15,48.73,49.15,21408,0
19-07-2017,49.09,49.28,48.92,49.27,17028,0
20-07-2017,49.273,49.57,49.2,49.33,7040,0
21-07-2017,49.36,49.45,49.0718,49.45,13866,0
24-07-2017,49.45,49.87,49.28,49.87,16622,0
25-07-2017,49.72,49.72,49.07,49.51,32801,0
26-07-2017,49.55,49.71,49.499,49.71,11531,0
27-07-2017,49.76,49.87,48.7195,48.9984,37154,0
28-07-2017,48.97,49.39,48.97,49.38,5714,0
31-07-2017,49.47,49.59,49.3,49.42,39748,0
01-08-2017,49.88,49.88,49.6546,49.8,19261,0
02-08-2017,49.8,49.8,49.16,49.5443,17303,0
03-08-2017,49.58,49.83,49.49,49.81,24325,0
04-08-2017,49.9541,50.08,49.76,49.99,7347,0
07-08-2017,50.07,50.76,50.07,50.6747,10378,0
08-08-2017,50.72,50.79,50.2499,50.2499,14741,0
09-08-2017,49.97,50.0372,49.8,50.0372,6721,0
10-08-2017,49.79,49.79,48.872,48.9756,13555,0
11-08-2017,48.77,49.2699,48.4462,49.22,7811,0
14-08-2017,49.64,50.9,49.2703,50.9,5429,0
15-08-2017,50.78,50.91,50.6472,50.66,23144,0
16-08-2017,50.94,51.77,50.94,51.33,66584,0
17-08-2017,51.09,51.129,50.7248,50.73,11281,0
18-08-2017,50.71,51.28,50.6825,51.1,6555,0
21-08-2017,51.3,51.3,50.9799,51.25,5774,0
22-08-2017,51.48,52.09,51.423,51.77,18499,0
23-08-2017,51.69,51.95,51.65,51.84,54063,0
24-08-2017,52,52.13,51.87,51.96,26791,0
25-08-2017,52.4,52.4,51.5212,51.5778,13731,0
28-08-2017,51.5752,51.755,51.41,51.75,29240,0
29-08-2017,51.89,51.91,51.46,51.78,7421,0
30-08-2017,52.1,52.33,51.802,52.2999,23283,0
31-08-2017,52.32,52.67,52.1466,52.51,31006,0
